transaction_id,loyalty_account_id,customer_id,customer_name,tier,transaction_type,points,available_points,booking_id,booking_amount,booking_status,description,created_at
1960,198,198,"Võ Quân",SILVER,EARN,8,24,2490,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-01 17:57"
864,102,102,"Mai Mai",MEMBER,EARN,3,3,1137,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-02 00:54"
988,116,116,"Võ Duy",SILVER,EARN,8,32,1304,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-02 14:50"
1945,196,196,"Hoàng Nhung",SILVER,EARN,5,39,2469,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 01:27"
2545,244,244,"Phạm Anh",GOLD,EARN,8,31,3213,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 15:17"
2063,203,203,"Vũ Huy",GOLD,EARN,8,77,2609,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 16:42"
2500,238,238,"Ngô Trang",SILVER,EARN,3,21,3148,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 18:41"
2415,231,231,"Phạm Hương",GOLD,EARN,5,87,3048,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 19:48"
2250,220,220,"Bùi Duy",MEMBER,EARN,3,3,2839,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 20:03"
1615,169,169,"Dương Phát",MEMBER,EARN,3,9,2065,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 21:02"
1484,154,154,"Bùi Đức",SILVER,EARN,5,5,1902,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 21:03"
1043,120,120,"Võ Lan",SILVER,EARN,3,42,1370,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 22:36"
2984,277,277,"Đặng Hà",SILVER,EARN,5,13,3736,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-04 22:41"
2546,244,244,"Phạm Anh",GOLD,EARN,8,39,3214,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-05 01:11"
1792,187,187,"Tô Dũng",PLATINUM,EARN,8,82,2291,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-05 01:26"
2395,229,229,"Lý Minh",SILVER,EARN,5,18,3021,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-06 01:43"
2457,236,236,"Bùi Ngân",SILVER,EARN,8,29,3096,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-07 01:21"
1596,167,167,"Tô Phát",GOLD,EARN,5,73,2040,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-10 01:36"
1485,154,154,"Bùi Đức",SILVER,EARN,8,13,1903,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-10 14:44"
2173,216,216,"Ngô Việt",SILVER,EARN,3,35,2748,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-11 14:23"
2416,231,231,"Phạm Hương",GOLD,EARN,8,95,3049,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-11 16:25"
1385,148,148,"Tô Long",GOLD,EARN,8,156,1788,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-11 17:55"
2364,226,226,"Mai Linh",GOLD,EARN,5,34,2979,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-11 19:23"
2547,244,244,"Phạm Anh",GOLD,EARN,5,44,3215,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-11 20:00"
2906,271,271,"Lý Thảo",GOLD,EARN,8,39,3640,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-11 20:08"
756,96,96,"Nguyễn Tiến",PLATINUM,EARN,5,58,1011,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-12 00:10"
2064,203,203,"Vũ Huy",GOLD,EARN,8,85,2610,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-12 00:43"
1702,178,178,"Vũ Linh",SILVER,EARN,3,11,2175,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-12 01:48"
3065,284,284,"Tô Anh",GOLD,EARN,8,8,3837,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-12 13:38"
2065,203,203,"Vũ Huy",GOLD,EARN,8,93,2611,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-12 16:08"
1442,150,150,"Võ Phát",SILVER,EARN,5,42,1852,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-12 23:29"
1136,128,128,"Nguyễn Hương",SILVER,EARN,5,57,1486,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-12 23:52"
2873,268,268,"Hoàng Linh",SILVER,EARN,5,5,3602,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-14 16:57"
1044,120,120,"Võ Lan",SILVER,EARN,5,47,1371,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-14 19:59"
666,85,85,"Ngô Tùng",MEMBER,EARN,5,5,899,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-16 00:11"
2417,231,231,"Phạm Hương",GOLD,EARN,8,103,3050,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-16 00:26"
1703,178,178,"Vũ Linh",SILVER,EARN,5,16,2176,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-16 16:20"
1961,198,198,"Võ Quân",SILVER,EARN,8,32,2491,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 13:02"
2985,277,277,"Đặng Hà",SILVER,EARN,5,18,3737,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 13:32"
1793,187,187,"Tô Dũng",PLATINUM,EARN,5,87,2293,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 15:12"
1178,133,133,"Vũ Việt",SILVER,EARN,5,10,1536,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 15:44"
2811,264,264,"Đinh Khánh",SILVER,EARN,8,42,3536,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 18:54"
1920,195,195,"Vũ Đức",GOLD,EARN,5,60,2443,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 19:28"
1386,148,148,"Tô Long",GOLD,EARN,8,164,1789,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 22:42"
2548,244,244,"Phạm Anh",GOLD,EARN,8,52,3216,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 23:09"
1794,187,187,"Tô Dũng",PLATINUM,EARN,8,95,2294,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 23:13"
871,103,103,"Vũ Nam",SILVER,EARN,8,45,1147,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-18 23:28"
757,96,96,"Nguyễn Tiến",PLATINUM,EARN,8,66,1012,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-19 00:57"
2067,203,203,"Vũ Huy",GOLD,EARN,8,106,2613,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-19 01:00"
2066,203,203,"Vũ Huy",GOLD,EARN,5,98,2612,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-19 01:37"
1955,197,197,"Trần Hương",MEMBER,EARN,3,3,2482,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-19 13:58"
1597,167,167,"Tô Phát",GOLD,EARN,8,81,2041,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-19 21:44"
2091,204,204,"Trần Phát",SILVER,EARN,5,18,2639,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-19 22:06"
2418,231,231,"Phạm Hương",GOLD,EARN,5,108,3051,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-21 00:59"
1575,165,165,"Đinh Trang",SILVER,EARN,8,84,2018,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-23 01:55"
1486,154,154,"Bùi Đức",SILVER,EARN,5,18,1904,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-23 19:55"
3066,284,284,"Tô Anh",GOLD,EARN,8,16,3838,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-24 17:29"
2114,206,206,"Hồ Duy",MEMBER,EARN,3,6,2665,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-24 20:57"
2396,229,229,"Lý Minh",SILVER,EARN,5,23,3022,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-24 22:15"
2549,244,244,"Phạm Anh",GOLD,EARN,5,57,3217,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-25 00:32"
2068,203,203,"Vũ Huy",GOLD,EARN,5,111,2614,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-25 13:51"
1795,187,187,"Tô Dũng",PLATINUM,EARN,8,103,2295,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-25 14:59"
2986,277,277,"Đặng Hà",SILVER,EARN,5,23,3738,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-25 23:22"
2812,264,264,"Đinh Khánh",SILVER,EARN,8,50,3537,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-26 00:21"
758,96,96,"Nguyễn Tiến",PLATINUM,EARN,8,74,1013,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-26 00:54"
1921,195,195,"Vũ Đức",GOLD,EARN,5,65,2444,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-26 01:08"
712,91,91,"Bùi Nam",SILVER,EARN,5,18,957,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-26 22:12"
1387,148,148,"Tô Long",GOLD,EARN,5,169,1790,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-26 23:12"
2907,271,271,"Lý Thảo",GOLD,EARN,5,44,3641,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-27 01:53"
2365,226,226,"Mai Linh",GOLD,EARN,8,42,2980,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-27 17:06"
1045,120,120,"Võ Lan",SILVER,EARN,5,52,1372,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-27 18:08"
2419,231,231,"Phạm Hương",GOLD,EARN,8,116,3052,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-11-28 01:27"
2550,244,244,"Phạm Anh",GOLD,EARN,8,65,3218,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 17:43"
2458,236,236,"Bùi Ngân",SILVER,EARN,5,34,3098,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 19:51"
1137,128,128,"Nguyễn Hương",SILVER,EARN,8,65,1487,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 20:12"
1946,196,196,"Hoàng Nhung",SILVER,EARN,5,44,2470,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 20:19"
2874,268,268,"Hoàng Linh",SILVER,EARN,3,8,3603,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 21:23"
1443,150,150,"Võ Phát",SILVER,EARN,8,50,1853,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 21:53"
2501,238,238,"Ngô Trang",SILVER,EARN,5,26,3149,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 22:14"
2607,249,249,"Đặng Anh",SILVER,EARN,5,5,3291,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 22:45"
2388,227,227,"Trần Quân",MEMBER,EARN,5,11,3008,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 23:39"
759,96,96,"Nguyễn Tiến",PLATINUM,EARN,8,82,1014,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 23:51"
2420,231,231,"Phạm Hương",GOLD,EARN,5,121,3053,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-02 23:52"
1796,187,187,"Tô Dũng",PLATINUM,EARN,8,111,2296,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-03 00:44"
872,103,103,"Vũ Nam",SILVER,EARN,8,53,1148,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-03 23:53"
2774,261,261,"Mai Long",SILVER,EARN,8,8,3489,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-04 13:23"
1487,154,154,"Bùi Đức",SILVER,EARN,8,26,1905,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-04 13:56"
1237,139,139,"Vũ Anh",MEMBER,EARN,8,23,1612,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-04 18:19"
2628,252,252,"Đào Sơn",MEMBER,EARN,3,3,3321,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-05 01:28"
1962,198,198,"Võ Quân",SILVER,EARN,5,37,2492,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-06 17:08"
2729,258,258,"Lý Thu",SILVER,EARN,8,13,3442,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-07 15:01"
1611,168,168,"Trần Phát",MEMBER,EARN,3,3,2061,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-07 19:22"
760,96,96,"Nguyễn Tiến",PLATINUM,EARN,5,87,1015,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-08 01:11"
1147,129,129,"Phan Hương",MEMBER,EARN,5,5,1500,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 13:09"
1179,133,133,"Vũ Việt",SILVER,EARN,3,13,1537,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 14:21"
1797,187,187,"Tô Dũng",PLATINUM,EARN,8,119,2297,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 14:54"
2875,268,268,"Hoàng Linh",SILVER,EARN,5,13,3604,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 16:02"
2448,234,234,"Đào Dũng",MEMBER,EARN,5,8,3085,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 17:15"
1704,178,178,"Vũ Linh",SILVER,EARN,8,24,2177,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 18:09"
1388,148,148,"Tô Long",GOLD,EARN,8,177,1791,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 21:12"
1444,150,150,"Võ Phát",SILVER,EARN,8,58,1854,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 23:38"
2421,231,231,"Phạm Hương",GOLD,EARN,8,129,3054,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-09 23:39"
2987,277,277,"Đặng Hà",SILVER,EARN,8,31,3739,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 00:44"
2069,203,203,"Vũ Huy",GOLD,EARN,5,116,2615,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 01:22"
1598,167,167,"Tô Phát",GOLD,EARN,8,89,2042,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 01:33"
989,116,116,"Võ Duy",SILVER,EARN,3,35,1306,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 01:45"
1848,190,190,"Ngô Duy",SILVER,EARN,5,5,2355,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 01:53"
2422,231,231,"Phạm Hương",GOLD,EARN,8,137,3055,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 15:48"
2174,216,216,"Ngô Việt",SILVER,EARN,5,40,2750,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 16:43"
2070,203,203,"Vũ Huy",GOLD,EARN,8,124,2616,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 17:29"
1576,165,165,"Đinh Trang",SILVER,EARN,5,89,2019,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-10 23:27"
2132,210,210,"Vũ Hương",SILVER,EARN,8,23,2692,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-12 14:06"
2608,249,249,"Đặng Anh",SILVER,EARN,8,13,3292,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-12 23:41"
2813,264,264,"Đinh Khánh",SILVER,EARN,8,58,3538,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-15 16:28"
2122,208,208,"Mai Huy",MEMBER,EARN,5,5,2676,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-15 21:02"
2441,232,232,"Hoàng Tuấn",MEMBER,EARN,3,6,3075,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-15 21:33"
667,85,85,"Ngô Tùng",MEMBER,EARN,5,10,900,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 14:37"
1616,169,169,"Dương Phát",MEMBER,EARN,5,14,2067,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 15:46"
1389,148,148,"Tô Long",GOLD,EARN,8,185,1792,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 16:45"
1726,180,180,"Dương Thành",MEMBER,EARN,8,8,2206,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 17:30"
1628,173,173,"Đỗ Duy",PLATINUM,EARN,5,5,2088,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 19:02"
1922,195,195,"Vũ Đức",GOLD,EARN,8,73,2445,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 19:07"
2397,229,229,"Lý Minh",SILVER,EARN,5,28,3023,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 19:12"
2459,236,236,"Bùi Ngân",SILVER,EARN,5,39,3099,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 20:14"
1488,154,154,"Bùi Đức",SILVER,EARN,8,34,1906,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 23:13"
2366,226,226,"Mai Linh",GOLD,EARN,5,47,2981,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 23:20"
2908,271,271,"Lý Thảo",GOLD,EARN,8,52,3642,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 23:35"
1798,187,187,"Tô Dũng",PLATINUM,EARN,8,127,2298,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-16 23:58"
873,103,103,"Vũ Nam",SILVER,EARN,5,58,1149,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 00:25"
2551,244,244,"Phạm Anh",GOLD,EARN,8,73,3219,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 00:27"
1171,132,132,"Ngô Thành",MEMBER,EARN,8,32,1528,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 00:32"
1390,148,148,"Tô Long",GOLD,EARN,8,193,1793,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 00:55"
1909,194,194,"Trần Nam",MEMBER,EARN,3,6,2430,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 01:53"
2932,272,272,"Hồ Trung",MEMBER,EARN,3,8,3667,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 14:35"
1826,188,188,"Hồ Thu",MEMBER,EARN,5,5,2329,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 16:26"
2423,231,231,"Phạm Hương",GOLD,EARN,8,145,3056,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-17 23:54"
3067,284,284,"Tô Anh",GOLD,EARN,8,24,3840,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-18 00:27"
761,96,96,"Nguyễn Tiến",PLATINUM,EARN,8,95,1016,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-18 00:48"
2622,250,250,"Đỗ Khánh",MEMBER,EARN,5,5,3312,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-19 19:27"
1923,195,195,"Vũ Đức",GOLD,EARN,5,78,2446,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-20 00:58"
2502,238,238,"Ngô Trang",SILVER,EARN,3,29,3150,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-20 13:00"
990,116,116,"Võ Duy",SILVER,EARN,8,43,1307,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-20 13:49"
1528,161,161,"Hồ Long",MEMBER,EARN,3,3,1960,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-22 18:49"
1629,173,173,"Đỗ Duy",PLATINUM,EARN,8,13,2089,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 14:37"
1799,187,187,"Tô Dũng",PLATINUM,EARN,8,135,2299,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 15:10"
2424,231,231,"Phạm Hương",GOLD,EARN,5,150,3057,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 15:48"
1577,165,165,"Đinh Trang",SILVER,EARN,5,94,2020,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 16:31"
2175,216,216,"Ngô Việt",SILVER,EARN,8,48,2751,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 17:09"
1192,135,135,"Đỗ Sơn",GOLD,EARN,8,8,1556,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 17:14"
2460,236,236,"Bùi Ngân",SILVER,EARN,8,47,3100,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 20:59"
2092,204,204,"Trần Phát",SILVER,EARN,3,21,2641,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 21:04"
1457,152,152,"Đinh Trang",MEMBER,EARN,5,5,1872,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 21:06"
713,91,91,"Bùi Nam",SILVER,EARN,8,26,958,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 21:35"
1489,154,154,"Bùi Đức",SILVER,EARN,8,42,1907,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 22:35"
2552,244,244,"Phạm Anh",GOLD,EARN,8,81,3220,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-23 23:36"
1391,148,148,"Tô Long",GOLD,EARN,8,201,1794,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-24 00:25"
2876,268,268,"Hoàng Linh",SILVER,EARN,3,16,3605,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-24 00:32"
2988,277,277,"Đặng Hà",SILVER,EARN,5,36,3740,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-24 01:04"
1021,119,119,"Ngô Quân",SILVER,EARN,8,8,1342,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-24 01:44"
1800,187,187,"Tô Dũng",PLATINUM,EARN,5,140,2300,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-24 18:46"
1705,178,178,"Vũ Linh",SILVER,EARN,8,32,2178,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-25 00:12"
2425,231,231,"Phạm Hương",GOLD,EARN,8,158,3058,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-27 00:59"
2133,210,210,"Vũ Hương",SILVER,EARN,8,31,2693,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-27 23:35"
2775,261,261,"Mai Long",SILVER,EARN,5,13,3490,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-28 20:28"
1849,190,190,"Ngô Duy",SILVER,EARN,3,8,2356,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-29 22:28"
2071,203,203,"Vũ Huy",GOLD,EARN,8,132,2618,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 13:04"
2072,203,203,"Vũ Huy",GOLD,EARN,3,135,2619,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 17:32"
762,96,96,"Nguyễn Tiến",PLATINUM,EARN,3,98,1017,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 17:33"
3068,284,284,"Tô Anh",GOLD,EARN,8,32,3841,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 17:36"
1947,196,196,"Hoàng Nhung",SILVER,EARN,5,49,2471,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 17:49"
1445,150,150,"Võ Phát",SILVER,EARN,3,61,1855,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 18:02"
1138,128,128,"Nguyễn Hương",SILVER,EARN,3,68,1489,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 18:03"
1727,180,180,"Dương Thành",MEMBER,EARN,5,13,2207,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 18:37"
1924,195,195,"Vũ Đức",GOLD,EARN,5,83,2447,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 21:25"
2461,236,236,"Bùi Ngân",SILVER,EARN,8,55,3101,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 22:11"
1046,120,120,"Võ Lan",SILVER,EARN,5,57,1374,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 22:51"
763,96,96,"Nguyễn Tiến",PLATINUM,EARN,5,103,1018,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-30 23:50"
2426,231,231,"Phạm Hương",GOLD,EARN,5,163,3059,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-31 00:13"
2367,226,226,"Mai Linh",GOLD,EARN,5,52,2982,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-31 00:45"
1630,173,173,"Đỗ Duy",PLATINUM,EARN,8,21,2090,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-31 01:04"
1193,135,135,"Đỗ Sơn",GOLD,EARN,8,16,1557,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-31 01:19"
2674,254,254,"Đỗ Lan",MEMBER,EARN,3,3,3372,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-31 14:17"
2553,244,244,"Phạm Anh",GOLD,EARN,8,89,3221,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-31 15:42"
2909,271,271,"Lý Thảo",GOLD,EARN,5,57,3643,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2023-12-31 19:09"
1392,148,148,"Tô Long",GOLD,EARN,8,209,1795,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-01-01 16:39"
2389,227,227,"Trần Quân",MEMBER,EARN,3,14,3009,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-01-02 22:09"
2684,256,256,"Lê Lan",SILVER,EARN,3,3,3386,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-01-02 22:37"
874,103,103,"Vũ Nam",SILVER,EARN,3,61,1150,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-01-02 22:38"
1578,165,165,"Đinh Trang",SILVER,EARN,8,102,2021,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-01-03 00:02"
1458,152,152,"Đinh Trang",MEMBER,EARN,5,10,1873,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-01-05 22:37"
